timestamp,rpm
2026-06-26 07:20:00,1854.1364
2026-06-26 07:40:00,2500.9667
2026-06-26 08:00:00,2607.8583
2026-06-26 08:20:00,2283.5667
2026-06-26 08:40:00,2211.4
2026-06-26 09:00:00,1919.4907
,
2026-06-26 10:00:00,1903.6923
2026-06-26 10:20:00,2649.3333
2026-06-26 10:40:00,2664.3417
2026-06-26 11:00:00,2095.8229
,
2026-06-26 12:00:00,2426.1321
2026-06-26 12:20:00,2612.5333
2026-06-26 12:40:00,2547.7333
2026-06-26 13:00:00,2009.873
,
2026-06-27 06:40:00,1477.5
2026-06-27 07:00:00,2381.2833
2026-06-27 07:20:00,2297.25
2026-06-27 07:40:00,2083.8667
2026-06-27 08:00:00,2874.525
2026-06-27 08:20:00,2085.4021
,
2026-06-27 09:40:00,2181.2737
2026-06-27 10:00:00,1900.5667
2026-06-27 10:20:00,1959.8729
,
2026-06-27 11:00:00,2768.8
2026-06-27 11:20:00,2772.4
2026-06-27 11:40:00,2247.1429
,
2026-06-28 06:20:00,2261.1667
2026-06-28 06:40:00,2590.1833
2026-06-28 07:00:00,1376.1917
2026-06-28 07:20:00,2431.575
2026-06-28 07:40:00,1884.9333
2026-06-28 08:00:00,1885.1538
,
2026-06-28 10:00:00,2323.8621
2026-06-28 10:20:00,1395.9583
2026-06-28 10:40:00,2181.1475
,
2026-06-28 11:40:00,1863.6557
2026-06-28 12:00:00,2534.6
2026-06-28 12:20:00,2070.0652
,
2026-06-29 06:00:00,2497.7024
2026-06-29 06:20:00,2255.5
2026-06-29 06:40:00,2811.2417
2026-06-29 07:00:00,1835.3583
